CNN,Street_Name,Location,X_Coord,Y_Coord,Latitude,Longitude,BOS_District,Zip_Code,SFAR_Neighborhood_Desc,Jurisdiction,Layer,Bike_Path,Accepted
7209000,INDUSTRIAL ST,INDUSTRIAL ST: BAY SHORE BLVD \ INDUSTRIAL ST ON RAMP to INDUSTRIAL ST ON RAMP (300 - 399) -- NORTH --,6010182.15,2096773.284,37.73791456,-122.4072894,9,94124,Bayview District,CALTRANS/DPW,STREETS,Yes,N
7210001,INDUSTRIAL ST,INDUSTRIAL ST: HWY 101 S ON RAMP to ALEMANY BLVD \ INDUSTRIAL ST OFF RAMP (500 - 599) -- NORTH --,6009813.597,2096589.464,37.73738919,-122.4085507,9,94110,Bernal Heights,CALTRANS/DPW,STREETS,Yes,N
7211000,INDUSTRIAL ST OFF RAMP,INDUSTRIAL ST OFF RAMP: ALEMANY BLVD \ INDUSTRIAL ST to ALEMANY BLVD \ SAN BRUNO AV ON RAMP (300 - 399),6009747.283,2096206.347,37.73633352,-122.408753,9,94134,Bernal Heights,CALTRANS/DPW,STREETS,No,N
7212000,INDUSTRIAL ST ON RAMP,INDUSTRIAL ST ON RAMP: BAY SHORE BLVD \ HILTON ST to INDUSTRIAL ST (1 - 99),6010207.112,2096933.521,37.73835593,-122.4072144,9,94124,Bayview District,CALTRANS/DPW,STREETS,No,N
7213000,INDUSTRIAL ST ON RAMP,INDUSTRIAL ST ON RAMP: ALEMANY BLVD to BAY SHORE BLVD \ INDUSTRIAL ST (101 - 199) -- SOUTH --,6010212.153,2096735.681,37.73781299,-122.407183,9,94124,Bayview District,DPW,STREETS,Yes,N
7214000,INDUSTRIAL ST ON RAMP,INDUSTRIAL ST ON RAMP: ALEMANY BLVD to INDUSTRIAL ST (201 - 249),6010138.947,2096700.147,37.73771132,-122.4074336,9,94124,Bayview District,CALTRANS/DPW,STREETS,No,N
7244000,INGERSON AVE,INGERSON AVE: ALVORD ST to END (0 - 0),6018700.179,2086469.926,37.71009656,-122.3771234, ,94124,NULL,DPW,PAPER_WATER,No,N
13350000,INGLESIDE PATH,INGLESIDE PATH: URBANO DR to OCEAN AVE (100 - 199),5993854.228,2092506.886,37.72527272,-122.4634331,7,94127,Ingleside Terrace,DPW,STREETS_PEDESTRI,No,N
7263000,INNES AVE,INNES AVE: RANKIN ST to SELBY ST (1900 - 1999),6013643.79,2098608.285,37.74314622,-122.3954492,10,94124,Bayview District,CALTRANS/DPW,STREETS,No,N
7264000,INNES AVE,INNES AVE: SELBY ST to MILTON I ROSS ST (2000 - 2099),6013193.814,2098948.418,37.74405511,-122.397029,10,94124,Bayview District,CALTRANS/DPW,STREETS,No,N
19828001,INNES AVE,INNES AVE: FRIEDELL ST to DONAHUE ST (500 - 599),6020920.133,2093196.643,37.72868891,-122.3699153,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
19829001,INNES AVE,INNES AVE: COLEMAN ST \ INNES CT to AVOCET WAY (400 - 449),6021255.222,2092946.652,37.72802087,-122.3687396,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
19829002,INNES AVE,INNES AVE: AVOCET WAY to FRIEDELL ST (450 - 499),6021075.305,2093080.878,37.72837956,-122.3693709,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
15161101,INNES CT,INNES CT: COLEMAN ST \ INNES AVE to KENNEDY PL (1 - 49),6021390.976,2092786.949,37.72758979,-122.3682593,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
15161102,INNES CT,INNES CT: KENNEDY PL to END (51 - 99),6021590.824,2092637.855,37.72719136,-122.3675581,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
15161201,INNES CT,INNES CT: COLEMAN ST \ INNES AVE to KENNEDY PL (2 - 50),6021446.94,2092861.851,37.72779853,-122.368071,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
15161202,INNES CT,INNES CT: KENNEDY PL to END (52 - 100),6021646.697,2092712.824,37.72740028,-122.3673701,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
7275000,IRON ALY,IRON ALY: CLAYTON ST to CORBETT AVE (1 - 99),5999546.211,2104340.297,37.75809074,-122.4446066,8,94114,Twin Peaks,DPW,STREETS_PEDESTRI,No,N
7276000,IRON ALY,IRON ALY: CORBETT AVE to GRAYSTONE TER (100 - 199),5999482.047,2104149.654,37.75756362,-122.4448148,8,94114,Twin Peaks,DPW,STREETS,No,N
7277000,IRON ALY,IRON ALY: GRAYSTONE TER to BURNETT AVE (200 - 299),5999417.678,2103987.495,37.7571147,-122.4450258,8,94114,Twin Peaks,DPW,UPROW,No,N
15151000,IRONWOOD WAY,IRONWOOD WAY: CATALINA ST to ACACIA AVE (1 - 99),6018028.63,2096110.296,37.73653015,-122.3801139,10,94124,Hunters Point,DPW,STREETS,No,N
15214000,IRONWOOD WAY,IRONWOOD WAY: END to FAIRFAX AVE (0 - 0),6018013.812,2095602.277,37.73513441,-122.3801299, , , ,DPW,STREETS,No,N
15215000,IRONWOOD WAY,IRONWOOD WAY: FAIRFAX AVE to CATALINA ST (0 - 0),6018021.05,2095835.237,37.73577447,-122.380121, , , ,DPW,STREETS,No,N
7330000,ISIS ST,ISIS ST: 12TH ST to 13TH ST (1 - 99),6008303.28,2108531.842,37.77009556,-122.4146175,6,94103,South of Market,CALTRANS/DPW,STREETS,No,N
7338000,ISLAIS ST,ISLAIS ST: WELDON ST to END (200 - 299),6009483.689,2095327.305,37.73390509,-122.4096023,9,94134,Portola,CALTRANS/DPW,PAPER_FWYS,No,N
3711000,JACK BALESTRERI WAY,JACK BALESTRERI WAY: CAROLINA ST to 20TH ST \ CAROLINA ST (666 - 699),6012406.156,2104764.144,37.75997996,-122.4001609,10,94107,Potrero Hill,DPW,STREETS_PEDESTRI,No,N
10250000,JACK MICHELINE ALY,JACK MICHELINE ALY: GRANT AVE to KRAMER PL (26 - 63),6010439.049,2120180.097,37.80219866,-122.4080514,3,94133,Telegraph Hill,DPW,UPROW,No,N
7425000,JAMESTOWN AVE,JAMESTOWN AVE: HARNEY WAY to IGNACIO AVE (500 - 699),6015587.757,2087499.731,37.71275227,-122.3879525,10,94124,Bayview Heights,RECPARK/DPW,STREETS,No,N
7428000,JAMESTOWN AVE,JAMESTOWN AVE: GRIFFITH ST to CORONADO ST (800 - 850),6014918.641,2088892.363,37.71653908,-122.3903624,10,94124,Bayview Heights,DPW,STREETS,No,N
7434000,JAMESTOWN AVE,JAMESTOWN AVE: 03RD ST \ HWY 101 S ON RAMP to KEITH ST (1183 - 1199),6013040.382,2090340.38,37.72041067,-122.3969561,10,94124,Bayview Heights,CALTRANS/DPW,STREETS,No,N
7446000,JARBOE AVE,JARBOE AVE: BRONTE ST to BRADFORD ST (1000 - 1099),6009412.833,2096866.215,37.73812664,-122.4099559,9,94110,Bernal Heights,DPW,UPROW,No,N
7447000,JARBOE AVE,JARBOE AVE: BRADFORD ST to PERALTA AVE (1100 - 1199),6009591.772,2096848.243,37.73808732,-122.4093359,9,94110,Bernal Heights,DPW,UPROW,No,N
7448000,JARBOE AVE,JARBOE AVE: PERALTA AVE to HOLLADAY AVE (1200 - 1289),6009770.22,2096829.557,37.73804601,-122.4087176,9,94110,Bernal Heights,CALTRANS/DPW,PAPER_FWYS,No,N
7450000,JASON CT,JASON CT: JACKSON ST to END (1 - 99),6010592.847,2117978.046,37.79616097,-122.4073639,3,94133,Financial District,DPW,UPROW,No,N
7454000,JEAN WAY,JEAN WAY: ANZA ST to EWING TER (1 - 99),5998395.95,2112565.781,37.78061012,-122.4491773,1,94118,Lone Mountain,DPW,STREETS_PEDESTRI,No,N
7465000,JEFFERSON ST,JEFFERSON ST: BAKER ST to LYON ST (2100 - 2199),5999019.038,2121125.469,37.80414837,-122.4476381,2,94123,Marina,RECPARK/DPW,PAPER,No,N
19974000,JENNIFER PL,JENNIFER PL: 05TH ST to END (1 - 50),6011910.841,2112054.795,37.7799708,-122.4023866,6,94107,South of Market,PRIVATE/DPW,PRIVATE,No,N
7466000,JENNINGS CT,JENNINGS CT: JENNINGS ST \ MEADE AVE to END (1 - 31),6012879.626,2089288.391,37.71751317,-122.3974381,10,94124,Bayview Heights,DPW,STREETS,No,N
7472000,JENNINGS ST,JENNINGS ST: END to PALOU AVE (1400 - 1499),6016547.303,2094089.164,37.73089869,-122.3850948,10,94124,Bayview District,DPW,PAPER,No,N
7494000,JEROME ALY,JEROME ALY: END to PACIFIC AVE (1 - 99),6011562.078,2118309.308,37.79712474,-122.4040334,3,94133,Financial District,DPW,STREETS_PEDESTRI,No,N
7500101,JERROLD AVE,JERROLD AVE: END to RANKIN ST (1901 - 1949) -- SOUTH --,6013782.501,2098153.484,37.74190514,-122.3949378,10,94124,Bayview District,DPW,STREETS,No,N
7500102,JERROLD AVE,JERROLD AVE: RANKIN ST to SELBY ST (1951 - 1969) -- SOUTH --,6013467.966,2098337.143,37.74239194,-122.3960382,10,94124,Bayview District,DPW,STREETS,No,N
7500103,JERROLD AVE,JERROLD AVE: SELBY ST to MILTON I ROSS ST (1971 - 1999) -- SOUTH --,6012995.061,2098690.13,37.74333484,-122.3976981,10,94124,Bayview District,DPW,STREETS,No,N
7500104,JERROLD AVE,JERROLD AVE: MILTON I ROSS ST to LETTUCE LN (2001 - 2049) -- SOUTH --,6012774.392,2098862.713,37.74379643,-122.3984733,10,94124,Bayview District,DPW,STREETS,No,N
7500105,JERROLD AVE,JERROLD AVE: LETTUCE LN to TOLAND ST (2051 - 2099) -- SOUTH --,6012729.042,2098927.976,37.7439731,-122.3986346,10,94124,Bayview District,DPW,STREETS,No,N
7500201,JERROLD AVE,JERROLD AVE: END to RANKIN ST (1900 - 1948) -- NORTH --,6013780.352,2098184.506,37.7419902,-122.3949474,10,94124,Bayview District,DPW,STREETS,No,N
7500202,JERROLD AVE,JERROLD AVE: RANKIN ST to SELBY ST (1950 - 1998) -- NORTH --,6013509.123,2098428.274,37.74264445,-122.3959023,10,94124,Bayview District,DPW,STREETS,No,N
7500203,JERROLD AVE,JERROLD AVE: SELBY ST to MILTON I ROSS ST (2000 - 2048) -- NORTH --,6013055.808,2098768.322,37.74355292,-122.3974936,10,94124,Bayview District,DPW,STREETS,No,N
7500204,JERROLD AVE,JERROLD AVE: MILTON I ROSS ST to TOLAND ST (2050 - 2098) -- NORTH --,6012771.538,2098944.367,37.74402048,-122.3984889,10,94124,Bayview District,DPW,STREETS,No,N
7505000,JERROLD AVE,JERROLD AVE: END to BAY SHORE BLVD \ BAY SHORE BLVD OFF RAMP \ HWY 101 N OFF RAMP \ HWY 101 N ON RAMP (2368 - 2398),6011384.283,2100227.264,37.74746565,-122.4033759,10,94124,Bayview District,CALTRANS/DPW,STREETS,Yes,N
7506000,JERROLD AVE,JERROLD AVE: END to BAY SHORE BLVD (2371 - 2399),6011374.033,2100152.534,37.74725989,-122.4034061,10,94124,Bayview District,CALTRANS/DPW,STREETS,Yes,N
19404001,JERROLD AVE,JERROLD AVE: FRIEDELL ST to DONAHUE ST (79 - 99),6020752.89,2092974.567,37.72806996,-122.3704782,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
19405001,JERROLD AVE,JERROLD AVE: COLEMAN ST \ KENNEDY PL \ KIRKWOOD AVE to AVOCET WAY (1 - 59),6021060.843,2092744.825,37.72745603,-122.3693977,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
19405002,JERROLD AVE,JERROLD AVE: AVOCET WAY to FRIEDELL ST (52 - 78),6020880.925,2092879.049,37.72781471,-122.3700289,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
15167000,JESSIE EAST ST,JESSIE EAST ST: JESSIE ST to MISSION ST (0 - 0),6011149.155,2113617.667,37.78421953,-122.4051317,6,94103,South of Market,DPW,STREETS,No,N
15168000,JESSIE WEST ST,JESSIE WEST ST: JESSIE ST to MISSION ST (0 - 0),6010807.36,2113291.451,37.78330471,-122.4062912,6,94103,South of Market,DPW,STREETS,No,N
7552000,JOHN MAHER ST,JOHN MAHER ST: FRONT ST to BATTERY ST (1 - 99),6012486.724,2119699.63,37.80099385,-122.4009316,3,94111,North Waterfront,DPW,STREETS_PEDESTRI,No,N
7555000,JOHNSTONE DR,JOHNSTONE DR: ADOLPH SUTRO CT to BEHR AVE (100 - 199),5996960.169,2104588.173,37.75862344,-122.4535681,7,94131,Forest Knolls,DPW,PARKS,No,N
7556000,JOHNSTONE DR,JOHNSTONE DR: BEHR AVE to MEDICAL CENTER WAY (200 - 299),5996688.136,2104654.155,37.75878901,-122.4545137,7,94131,Forest Knolls,DPW,PARKS,No,N
7557000,JOHNSTONE DR,JOHNSTONE DR: MEDICAL CENTER WAY to BEHR AVE (300 - 399),5996301.013,2104453.873,37.75821688,-122.4558381,7,94131,Forest Knolls,DPW,PARKS,No,N
7558000,JOHNSTONE DR,JOHNSTONE DR: BEHR AVE to END (400 - 499),5996083.157,2104108.89,37.75725714,-122.4565666,7,94131,Forest Knolls,DPW,PARKS,No,N
7621000,JOY ST,JOY ST: HOLLADAY AVE \ OAKDALE AVE to BREWSTER ST (1 - 99),6010361.171,2098902.442,37.74377078,-122.4068204,9,94110,Bernal Heights,DPW,UPROW,No,N
7686000,JUDAH ST,JUDAH ST: LA PLAYA to GREAT HWY (4400 - 4499),5980876.601,2105530.977,37.76027699,-122.5092614,4,94122,Outer Sunset,DPW,STREETS,No,N
7710106,JUNIPERO SERRA BLVD,JUNIPERO SERRA BLVD: ALEMANY BLVD to END (1601 - 1899) -- EAST --,5991536.793,2086502.899,37.70865345,-122.471007,7,94132,Ingleside Heights,CALTRANS/DPW,STREETS,No,N
7711000,JUNIPERO SERRA BLVD OFF RAMP,JUNIPERO SERRA BLVD OFF RAMP: JUNIPERO SERRA BLVD to BROTHERHOOD WAY (0 - 0),5991340.535,2088194.562,37.71328699,-122.4718084,7,94132,Stonestown,DPW,STREETS,No,N
7712000,JUNIPERO SERRA BLVD OFF RAMP,JUNIPERO SERRA BLVD OFF RAMP: JUNIPERO SERRA BLVD to BROTHERHOOD WAY (0 - 0),5991358.784,2087833.433,37.71229647,-122.4717191,7,94132,Lakeshore,DPW,STREETS,No,N
7715000,JUNIPERO SERRA BLVD OFF RAMP,JUNIPERO SERRA BLVD OFF RAMP: JUNIPERO SERRA BLVD to BROTHERHOOD WAY (0 - 0),5991637.615,2088156.5,37.71319967,-122.4707789,11,94132,Ingleside Heights,DPW,STREETS,No,N
7713000,JUNIPERO SERRA BLVD ON RAMP,JUNIPERO SERRA BLVD ON RAMP: BROTHERHOOD WAY to JUNIPERO SERRA BLVD (0 - 0),5991334.615,2087818.145,37.7122531,-122.4718015,7,94132,Lakeshore,DPW,STREETS,No,N
7714000,JUNIPERO SERRA BLVD ON RAMP,JUNIPERO SERRA BLVD ON RAMP: BROTHERHOOD WAY to JUNIPERO SERRA BLVD (0 - 0),5991567.034,2088261.481,37.71348384,-122.4710305,11,94132,Ingleside Heights,CALTRANS/DPW,STREETS,No,N
7716000,JUNIPERO SERRA BLVD ON RAMP,JUNIPERO SERRA BLVD ON RAMP: BROTHERHOOD WAY to JUNIPERO SERRA BLVD (0 - 0),5991685.698,2087846.607,37.71235156,-122.4705901,7,94132,Ingleside Heights,DPW,STREETS,No,N
19968000,KAMILLE CT,KAMILLE CT: HARRISON ST to TREAT WAY (3100 - 3149),6008875.208,2100806.581,37.74891587,-122.4120931,9,94110,Inner Mission,PRIVATE/DPW,PRIVATE,No,N
19969000,KAMILLE CT,KAMILLE CT: TREAT WAY to FOLSOM ST (3150 - 3199),6008560.065,2100788.965,37.74884981,-122.4131816,9,94110,Inner Mission,PRIVATE/DPW,PRIVATE,No,N
7733000,KANSAS ST,KANSAS ST: END to END (907 - 980),6011608.513,2103942.833,37.75768031,-122.4028618,10,94107,Potrero Hill,DPW,UPROW,No,N
7734000,KANSAS ST,KANSAS ST: END to 22ND ST (973 - 999),6011618.922,2103756.891,37.75717034,-122.4028128,10,94107,Potrero Hill,DPW,STREETS,No,N
7771000,KEARNY ST,KEARNY ST: END to GREENWICH ST (1500 - 1549),6010944.373,2120184.278,37.80223842,-122.406303,3,94133,Telegraph Hill,RECPARK/DPW,PAPER,No,N
7772000,KEARNY ST,KEARNY ST: GREENWICH ST to LOMBARD ST \ TELEGRAPH HILL BLVD (1550 - 1599),6010897.235,2120523.073,37.80316603,-122.40649,3,94133,Telegraph Hill,RECPARK/DPW,PAPER,No,N
7774000,KEARNY ST,KEARNY ST: CHESTNUT ST \ WINTHROP ST to FRANCISCO ST (1800 - 1899),6010833.248,2121139.001,37.80485363,-122.4067549,3,94133,North Waterfront,DPW,STREETS,No,N
7793010,KEITH ST,KEITH ST: FITZGERALD AVE to 03RD ST (2900 - 2999),6013565.973,2091239.009,37.72290737,-122.3952022,10,94124,Bayview District,DPW,STREETS,No,N
7794000,KEITH ST,KEITH ST: SALINAS AVE to JAMESTOWN AVE (3200 - 3299),6012981.75,2090458.884,37.7207328,-122.3971671,10,94124,Bayview Heights,DPW,STREETS,No,N
7796000,KEITH ST,KEITH ST: END to LE CONTE AVE (3400 - 3499),6012645.403,2090013.05,37.7194899,-122.3982985,10,94124,Bayview Heights,CALTRANS/DPW,STREETS,No,N
7797001,KEITH ST,KEITH ST: LE CONTE AVE to END (3500 - 3574),6012535.014,2089933.139,37.71926433,-122.3986745,10,94124,Bayview Heights,DPW,STREETS,No,N
7799000,KEITH ST,KEITH ST: NELSON AVE to SAN BRUNO AVE (3700 - 3799),6012200.678,2089411.843,37.71781432,-122.3997936,10,94124,Visitacion Valley,CALTRANS/DPW,PAPER_FWYS,No,N
7802000,KEMPTON AVE,KEMPTON AVE: END to END (1 - 53),5992304.82,2087734.376,37.71207918,-122.4684421,7,94132,Ingleside Heights,DPW,PAPER_FWYS,No,N
15162000,KENNEDY PL,KENNEDY PL: COLEMAN ST to INNES CT (1 - 49),6021578.287,2092915.185,37.72795217,-122.3676206,10,94124,Hunters Point,HUNTERSPOINT/PRIVATE/DPW,PRIVATE,No,N
15163000,KENNEDY PL,KENNEDY PL: INNES CT to COLEMAN ST \ JERROLD AVE \ KIRKWOOD AVE (50 - 99),6021357.192,2092547.436,37.72693028,-122.3683596,10,94124,Hunters Point,HUNTERSPOINT/PRIVATE/DPW,PRIVATE,No,N
12669000,KENNETH REXROTH PL,KENNETH REXROTH PL: END to VALLEJO ST (1 - 99),6010453.869,2118815.19,37.79845179,-122.4079038,3,94133,Telegraph Hill,DPW,STREETS,No,N
7804000,KENNY ALY,KENNY ALY: MISSION ST to LONDON ST (1 - 99),6001018.643,2090122.19,37.71913506,-122.4384957,11,94112,Excelsior,DPW,STREETS_PEDESTRI,No,N
7816000,KERN ST,KERN ST: DIAMOND ST to BROMPTON AVE (100 - 199),6002294.666,2095500.577,37.7339754,-122.4344693,8,94131,Glen Park,DPW,STREETS,No,N
7817000,KEY AVE,KEY AVE: BAYVIEW PARK RD to END (900 - 950),6014083.083,2089065.979,37.71696941,-122.3932627,10,94124,Bayview Heights,RECPARK/DPW,UPROW,No,N
7821000,KEY AVE,KEY AVE: KEITH ST to BAY SHORE BLVD \ LANE ST (1100 - 1199),6012560.476,2090344.407,37.72039501,-122.3986153,10,94124,Bayview Heights,DPW,STREETS,No,N
7823000,KEYES ALY,KEYES ALY: PACIFIC AVE to END (1 - 99),6009677.526,2118158.008,37.79660383,-122.4105438,3,94133,Nob Hill,DPW,STREETS_PEDESTRI,No,N
7829000,KIMBALL PL,KIMBALL PL: END to SACRAMENTO ST (1 - 99),6007995.126,2116467.181,37.79186678,-122.4162455,3,94109,Nob Hill,DPW,STREETS,No,N
7830000,KIMBALL PL,KIMBALL PL: SACRAMENTO ST to END (100 - 199),6007974.765,2116628.333,37.79230811,-122.4163273,3,94109,Nob Hill,DPW,STREETS,No,N
7840000,KINGSTON ST,KINGSTON ST: COLERIDGE ST to END (200 - 223),6006227.538,2098061.099,37.74122848,-122.4210539,9,94110,Bernal Heights,DPW,UPROW,No,N
7841000,KINGSTON ST,KINGSTON ST: END to PROSPECT AVE (220 - 299),6006353.651,2097993.434,37.7410498,-122.420613,9,94110,Bernal Heights,DPW,STREETS,No,N
7896000,KIRKWOOD AVE,KIRKWOOD AVE: END to RANKIN ST (1800 - 1899),6013708.491,2097868.396,37.74111824,-122.3951737,10,94124,Bayview District,DPW,STREETS,No,N
7897000,KIRKWOOD AVE,KIRKWOOD AVE: RANKIN ST to SELBY ST (1900 - 1999),6013332.024,2098149.392,37.74186885,-122.3964951,10,94124,Bayview District,CALTRANS/DPW,STREETS,No,N
7898000,KIRKWOOD AVE,KIRKWOOD AVE: SELBY ST to MILTON I ROSS ST (2000 - 2066),6012861.51,2098501.11,37.7428084,-122.3981467,10,94124,Bayview District,CALTRANS/DPW,STREETS,No,N
7899000,KIRKWOOD AVE,KIRKWOOD AVE: MILTON I ROSS ST to LETTUCE LN (2033 - 2080),6012627.157,2098662.394,37.74323819,-122.3989683,10,94124,Bayview District,DPW,STREETS,No,N
7900000,KIRKWOOD AVE,KIRKWOOD AVE: LETTUCE LN to TOLAND ST (2065 - 2099),6012559.714,2098698.404,37.74333331,-122.399204,10,94124,Bayview District,DPW,UPROW,No,N
19414001,KIRKWOOD AVE,KIRKWOOD AVE: COLEMAN ST \ JERROLD AVE \ KENNEDY PL to AVOCET WAY (1 - 58),6020988.97,2092537.351,37.7268824,-122.3696318,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
19414002,KIRKWOOD AVE,KIRKWOOD AVE: AVOCET WAY to FRIEDELL ST (59 - 75),6020712.091,2092652.742,37.72718405,-122.370597,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
19415001,KIRKWOOD AVE,KIRKWOOD AVE: FRIEDELL ST to DONAHUE ST (76 - 99),6020584.441,2092747.974,37.72743853,-122.3710448,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
19786000,KNOCKASH HL,KNOCKASH HL: END to END (100 - 199),5995548.604,2098653.25,37.74224661,-122.4580204,7,94127,Forest Hills Extension,PRIVATE/DPW,PRIVATE,No,N
15079000,KOHLER PL,KOHLER PL: END to GREEN ST (1 - 99),6011337.524,2119287.058,37.79979685,-122.4048793,3,94133,Telegraph Hill,PRIVATE/DPW,PRIVATE,No,N
15080000,KORET WAY,KORET WAY: END to KIRKHAM ST (1 - 99),5995070.281,2105686.64,37.76153103,-122.4601838,7,94131,Inner Sunset,PRIVATE/DPW,PRIVATE,No,N
7909000,KRAMER PL,KRAMER PL: END to JACK MICHELINE ALY (1 - 49),6010399.269,2120140.94,37.80208891,-122.4081863,3,94133,Telegraph Hill,DPW,STREETS,No,N
7910000,KRAUSGRILL PL,KRAUSGRILL PL: FILBERT ST to END (1 - 99),6010169.517,2119983.179,37.80164287,-122.4089702,3,94133,Telegraph Hill,PRIVATE/DPW,PRIVATE,No,N
19423000,LA AVANZADA,LA AVANZADA: LA AVANZADA ST \ PALO ALTO AVE to END (1 - 99),5997290.537,2103612.425,37.75596321,-122.4523552,7,94131,Midtown Terrace,PRIVATE/DPW,PRIVATE,No,N
7912000,LA BICA WAY,LA BICA WAY: SAINT CROIX DR to MYRA WAY (1 - 8),5996999.209,2097964.942,37.74043993,-122.452955,7,94127,Miraloma Park,RECPARK/DPW,PAPER,No,N
7914000,LA BICA WAY,LA BICA WAY: ROCKDALE DR to AGUA WAY (100 - 199),5996981.966,2098423.543,37.74169815,-122.4530478,7,94127,Miraloma Park,DPW,UPROW,No,N
19965000,LA FERRERA TER,LA FERRERA TER: KEARNY ST to END (1 - 50),6010781.975,2120795.406,37.80390734,-122.4069081,3,94133,Telegraph Hill,PRIVATE/DPW,PRIVATE,No,N
7916000,LA GRANDE AVE,LA GRANDE AVE: INA CT \ MANSFIELD ST to BURROWS ST (65 - 99),6005221.589,2091748.383,37.72383841,-122.4240833,11,94112,Excelsior,DPW,UPROW,No,N
7919000,LA PLAYA,LA PLAYA: BALBOA ST to END (200 - 299),5980729.306,2111152.707,37.77570393,-122.5101885,1,94121,Outer Richmond,DPW,UPROW,No,N
15209000,LA SALLE AVE,LA SALLE AVE: EARL ST to OAKDALE AVE (700 - 799),6019649.332,2092971.412,37.72800066,-122.374293,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
15210000,LA SALLE AVE,LA SALLE AVE: OAKDALE AVE to GRIFFITH ST \ NAVY RD (800 - 899),6018945.165,2093112.6,37.72834958,-122.3767372,10,94124,Hunters Point,HUNTERSPOINT/DPW,STREETS,No,N
19424000,LAKE MERCED HILL,LAKE MERCED HILL: LAKE MERCED BLVD to LAKE MERCED HILL ST (0 - 0),5987565.044,2087542.235,37.71127669,-122.4848099,7,94132,Lakeshore,PRIVATE/DPW,PRIVATE,No,N
19849000,LAKE MERCED HILL ST,LAKE MERCED HILL ST: LAKE MERCED HILL to END (200 - 260),5987933.315,2088168.624,37.71301804,-122.4835829,7,94132,Lakeshore,PRIVATE/DPW,PRIVATE,No,N
19851000,LAKE MERCED HILL ST,LAKE MERCED HILL ST: LAKE MERCED HILL to END (100 - 130),5987777.026,2087290.432,37.71059764,-122.4840587,7,94132,Lakeshore,PRIVATE/DPW,PRIVATE,No,N
19852101,LAKE MERCED HILL ST,LAKE MERCED HILL ST: END to END (111 - 137) -- EAST --,5987895.119,2086803.094,37.70926641,-122.4836149,7,94132,Lakeshore,PRIVATE/DPW,PRIVATE,No,N
19852201,LAKE MERCED HILL ST,LAKE MERCED HILL ST: END to END (132 - 162) -- WEST --,5987865.033,2086798.23,37.7092513,-122.4837185,7,94132,Lakeshore,PRIVATE/DPW,PRIVATE,No,N
19853000,LAKE MERCED HILL ST,LAKE MERCED HILL ST: END to END (139 - 170),5987890.634,2086570.908,37.70862862,-122.4836134,7,94132,Lakeshore,PRIVATE/DPW,PRIVATE,No,N
8060000,LAKESHORE PLZ,LAKESHORE PLZ: SLOAT BLVD to END (1 - 99),5986115.277,2095754.986,37.73374224,-122.4904243,4,94132,Lakeshore,PRIVATE/DPW,PRIVATE,No,N
8074000,LAKEVIEW AVE,LAKEVIEW AVE: ASHTON AVE to ORIZABA AVE (792 - 799),5994086.991,2089931.713,37.71821532,-122.4624417,11,94112,Merced Heights,RECPARK/DPW,PAPER,No,N
8076000,LAMARTINE ST,LAMARTINE ST: STILL ST to CALVERT DR \ HILLSIDE LN (1 - 49),6002535.276,2094661.128,37.73168412,-122.4335775,11,94112,Mission Terrace,CALTRANS/DPW,PAPER_FWYS,No,N
8077000,LAMARTINE ST,LAMARTINE ST: CAYUGA AVE to STILL ST (50 - 99),6002637.297,2094389.743,37.73094474,-122.4332054,11,94112,Mission Terrace,DPW,STREETS,No,N
8078000,LAMSON LN,LAMSON LN: 19TH ST to THORP LN (1 - 49),6000851.79,2104713.81,37.75919073,-122.4401182,8,94114,Eureka Valley - Dolores Heights,DPW,STREETS,No,N
8079000,LAMSON LN,LAMSON LN: THORP LN to END (50 - 99),6000843.834,2104841.803,37.75954171,-122.4401549,8,94114,Eureka Valley - Dolores Heights,DPW,STREETS_PEDESTRI,No,N
8080000,LANCASTER LN,LANCASTER LN: COUNTRY CLUB DR to LAKESHORE DR (1 - 99),5984381.115,2095542.431,37.73305718,-122.4964041,4,94132,Lakeshore,DPW,STREETS_PEDESTRI,No,N
8084000,LANE ST,LANE ST: FAIRFAX AVE to END (1 - 49),6017058.418,2097044.864,37.73904271,-122.3835334,10,94124,Hunters Point,DPW,PAPER,No,N
8085099,LANE ST,LANE ST: END to MCKINNON AVE (1100 - 1199),6015964.02,2095597.924,37.73500916,-122.3872165,10,94124,Bayview District,DPW,STREETS,No,N
